"clave","autores","año","título","publicación o repositorio","DOI en forma https://doi.org/10.xxxx/... o URL resoluble si no hay DOI","tipo","notas de calidad","fecha de consulta"
"S63","Eme et al.","2009","A complex cell division machinery was present in the last common ancestor of eukaryotes","PLOS ONE","https://doi.org/10.1371/journal.pone.0005021","investigación primaria","Filogenómica de componentes de división; inferencia ancestral, no observación. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez. [USO EN UNA SOLA C] C-241.","2026-08-07"
"S64","Eme et al.","2011","The phylogenomic analysis of the anaphase promoting complex and its targets points to complex and modern-like control of the cell cycle in the last common ancestor of eukaryotes","BMC Evolutionary Biology","https://doi.org/10.1186/1471-2148-11-265","investigación primaria","Análisis de APC/C y dianas; sensibilidad a pérdidas secundarias y anotación. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez. [USO EN UNA SOLA C] C-242.","2026-08-07"
"S65","Elias et al.","2012","Sculpting the endomembrane system in deep time: high resolution phylogenetics of Rab GTPases","Journal of Cell Science","https://doi.org/10.1242/jcs.101378","investigación primaria","Filogenias de Rab; estima un repertorio ancestral de hasta 23 paralogos. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S66","Kloepper, Kienle y Fasshauer","2007","An elaborate classification of SNARE proteins sheds light on the conservation of the eukaryotic endomembrane system","Molecular Biology of the Cell","https://doi.org/10.1091/mbc.E07-03-0193","investigación primaria","Más de 2.000 secuencias de 145 especies; clasificación y reconstrucción de subclases. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S67","Collins y Penny","2005","Complex spliceosomal organization ancestral to extant eukaryotes","Molecular Biology and Evolution","https://doi.org/10.1093/molbev/msi091","investigación primaria","Distribución comparada de componentes del espliceosoma; pérdidas secundarias pueden ocultar presencia ancestral. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S68","Vosseberg et al.","2022","The spread of the first introns in proto-eukaryotic paralogs","Communications Biology","https://doi.org/10.1038/s42003-022-03426-5","investigación primaria","Análisis de intrones compartidos entre paralogos; los porcentajes son inferencias de conservación y pérdida. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S69","Carvalho-Santos et al.","2011","Tracing the origins of centrioles, cilia, and flagella","Journal of Cell Biology","https://doi.org/10.1083/jcb.201011152","revisión","Revisión evolutiva (PubMed 21788366 y rótulo editorial JCB). La corrección de 2011, https://doi.org/10.1083/jcb.2010111521952c, sustituyó la figura 3 por asignaciones corregidas de ortólogos; HTML y PDF fueron corregidos y el error permanece en la edición impresa. [USO EN UNA SOLA C] C-230.","2026-08-08"
"S70","Jékely y Arendt","2006","Evolution of intraflagellar transport from coated vesicles and autogenous origin of the eukaryotic cilium","BioEssays","https://doi.org/10.1002/bies.20369","revisión","Modelo evolutivo basado en homologías de IFT y transporte vesicular. [USO EN UNA SOLA C] C-230.","2026-08-07"
"S71","van Dam et al.","2013","Evolution of modular intraflagellar transport from a coatomer-like progenitor","Proceedings of the National Academy of Sciences USA","https://doi.org/10.1073/pnas.1221011110","investigación primaria","Filogenómica y análisis de dominios de IFT, BBSome y coatómeros. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 3 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S72","Muñoz-Gómez et al.","2017","The origin of mitochondrial cristae from alphaproteobacteria","Molecular Biology and Evolution","https://doi.org/10.1093/molbev/msw298","investigación primaria","Homología de MICOS e ICM alfa-proteobacterianas; origen de crestas inferido. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S73","Jansen et al.","2021","Comparative Genomics of Peroxisome Biogenesis Proteins: Making Sense of the PEX Proteins","Frontiers in Cell and Developmental Biology","https://doi.org/10.3389/fcell.2021.654163","investigación primaria","Compara 37 PEX en un muestreo eucariota representativo. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S74","Gabaldón et al.","2006","Origin and evolution of the peroxisomal proteome","Biology Direct","https://doi.org/10.1186/1745-6150-1-8","investigación primaria","Reconstrucción de afinidades del proteoma peroxisomal; porcentajes dependen del conjunto y de la detectabilidad de homología. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S75","Bremer, A., et al.","2023","The Ancestral Mitotic State: Closed Orthomitosis With Intranuclear Spindles in the Syncytial Last Eukaryotic Common Ancestor","Genome Biology and Evolution 15:evad016","https://doi.org/10.1093/gbe/evad016","investigación primaria","Reconstrucción de estados ancestrales de mitosis; resultado dependiente de codificación y árbol. Reconstrucción ancestral dependiente de codificación y topología; no constituye consenso único. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S76","Skejo et al.","2021","Evidence for a syncytial origin of eukaryotes from ancestral state reconstruction","Genome Biology and Evolution","https://doi.org/10.1093/gbe/evab096","investigación primaria","Reconstrucción de ciclos multinucleados; sensibilidad al muestreo y estados discretizados. [USO EN UNA SOLA C] C-243.","2026-08-07"
"S77","Ramesh, M. A.; Malik, S.-B.; Logsdon, J. M. Jr.","2005","A phylogenomic inventory of meiotic genes: evidence for sex in Giardia and an early eukaryotic origin of meiosis","Current Biology 15:185–191","https://doi.org/10.1016/j.cub.2005.01.003","investigación primaria","Inventario de genes meióticos; presencia génica no observa meiosis directamente. Inventario filogenómico temprano; detectó cinco genes específicos de meiosis en Giardia. La presencia de genes no observa por sí sola una meiosis. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S78","Speijer, D.; Lukeš, J.; Eliáš, M.","2015","Sex is a ubiquitous, ancient, and inherent attribute of eukaryotic life","Proceedings of the National Academy of Sciences 112:8827–8834","https://doi.org/10.1073/pnas.1501725112","revisión","Argumento de síntesis sobre ancestralidad del sexo; no prueba universalidad sin excepciones. Síntesis que defiende origen ancestral y amplia distribución del sexo.","2026-08-08"
"S79","Bremer et al.","2022","Ancestral State Reconstructions Trace Mitochondria But Not Phagocytosis to the Last Eukaryotic Common Ancestor","Genome Biology and Evolution","https://doi.org/10.1093/gbe/evac079","investigación primaria","Reconstrucción de estados en 1.789 árboles génicos; codificación de fagocitosis y topología son determinantes. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 5 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S80","Vosseberg et al.","2021","Timing the origin of eukaryotic cellular complexity with ancient duplications","Nature Ecology & Evolution","https://doi.org/10.1038/s41559-020-01320-z","investigación primaria","Análisis de duplicaciones pre-LECA; favorece una posición mitocondria-intermedia. Publicado en línea en 2020 y asignado al volumen 5 de 2021; el campo de año conserva el año del volumen. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
"S81","Tria et al.","2021","Gene duplications trace mitochondria to the onset of eukaryote complexity","Genome Biology and Evolution","https://doi.org/10.1093/gbe/evab055","investigación primaria","Analiza 163.545 duplicaciones en 24.571 árboles; interpreta adquisición mitocondrial temprana. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 3 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S82","Pittis y Gabaldón","2016","Late acquisition of mitochondria by a host with chimaeric prokaryotic ancestry","Nature","https://doi.org/10.1038/nature16941","investigación primaria","Orden relativo inferido mediante longitudes de ramas; el método fue cuestionado. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 2 afirmaciones; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S83","Martin et al.","2017","Late mitochondrial origin is an artefact","Genome Biology and Evolution","https://doi.org/10.1093/gbe/evx027","investigación primaria","Reanálisis crítico de Pittis y Gabaldón; discute estadística, muestreo y polarización. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-07"
"S84","Martin, W. F.; Tielens, A. G. M.; Mentel, M.; Garg, S. G.; Gould, S. B.","2017","The Physiology of Phagocytosis in the Context of Mitochondrial Origin","Microbiology and Molecular Biology Reviews 81:e00008-17","https://doi.org/10.1128/MMBR.00008-17","revisión","Contrasta modelos autógenos y simbióticos; incluye cálculos modelados, no medidas del tallo eucariota. [PASAJE VERIFICADO 2026-08-08] Summary e introducción distinguen modelos autógenos de complejidad/fagocitosis primero frente a modelos simbióticos con mitocondria primero y revisan críticamente el hospedador fagotrófico. El resumen estima que un arqueano fermentador fagotrófico sin mitocondria tendría que ingerir aproximadamente 34 veces su masa por división y contrapone el beneficio de fagocitosis en una célula con mitocondria. No usa «pruning principle» ni «principio de recorte» como nombre de propuesta. Metadatos verificados en la página oficial ASM y el DOI. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez.","2026-08-08"
