csv_path,fila,columna,contenido_sha256,contenido,afirmaciones,base_semantica,estado_revision,nota_adjudicacion
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,13,evidencia celular localizada,855777eb3efa1c76e9bd2942c3c3def1b0d911a4d363976f3b651f735629fd50,MAG,C-130,Afirmación+Sujeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Sujeto; no se heredaron todas las C de la fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,13,ecología o metabolismo localizado,2d4f447696660a7d74e6029cf7d3510526c4630b47967a9b164cec03bb8cf046,Zhang et al. detectaron en MAG atribuidos a Njordarchaeota fracciones de contigs afiliadas a TACK entre 22 % y 51 %.,C-130,Afirmación,REVISADA,Reescritura conservadora: la celda reproduce exactamente la Afirmación canónica de C-130; no se usó semejanza léxica ni herencia de fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,13,estado en esta sesión,aa03f5ce8fbb9e44e1dced87f04e59e81cafe3d15bdb6be246b24046d1931ec7,algunos MAG cuestionados por quimerismo,C-130,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,14,evidencia celular localizada,6907842f91c5c3406e213dadf746ef318354987172cdd54e34aea3c171e903ed,En la evidencia recuperada no se demostró la localización y función nativas de OdinTubulin en una célula de Odinarchaeota.,C-141,Afirmación,REVISADA,Reescritura conservadora: la celda reproduce exactamente la Afirmación canónica de C-141; no se usó semejanza léxica ni herencia de fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,14,ecología o metabolismo localizado,210ec85a14c0d2269b70d925761bc733f9d700a73a3afc99475dc16c80c02ab3,"tubulina nativa demostrada en otros Asgard, no en Odinarchaeia [S531–S532]",C-139; C-140; C-141,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,14,estado en esta sesión,f5140299085b0e0cf86160bed3afbbeaf888b85a4ffb8357f1236c6ba3436f36,localización y perturbación de OdinTubulin nativa pendientes,C-141,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,15,evidencia celular localizada,bd16a62c3482887c009ca64a75cfafacf8c12fcf515dd1f3ce5da4b9e723cf7a,cocultivo puro de *Promethearchaeum syntrophicum*,C-092,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,15,ecología o metabolismo localizado,7177c7f3ee77b7ff71aacd411cf77147bf551634730441e14ed8b75f091a1f8d,catabolismo de aminoácidos y péptidos en sintrofía obligada,C-098,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,15,estado en esta sesión,9863f2f0be3a4b9f0f3e618d93d13bf71e668d2ad920184cd480a30a45820d9f,"Promethearchaeum syntrophicum se mantiene en cocultivo puro con un metanógeno, pero no como cultivo axénico independiente.",C-092,Afirmación,REVISADA,Reescritura conservadora: la celda reproduce exactamente la Afirmación canónica de C-092; no se usó semejanza léxica ni herencia de fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,16,evidencia celular localizada,c835a6ac88b5c7671a18cdd48df83a73605b641a018f0aca403392ad04d354e5,"siete MAG de Guaymas, Bohai y cold seep",C-169,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,16,ecología o metabolismo localizado,e46e499349619558b9638c36930066de2057bc036ed73544f9ff9d77be8229e5,"Para Ranarchaeia se localizaron perfiles genómicos de MAG de Guaymas, Bohai y un cold seep.",C-169,Afirmación,REVISADA,Reescritura conservadora: la celda reproduce exactamente la Afirmación canónica de C-169; no se usó semejanza léxica ni herencia de fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,16,estado en esta sesión,45204439e858bf60449c437eb2ce6bae46ad2fb13c01075e379fd0aa9c68b091,reconstrucción genómica; no fisiología de cultivo,C-169,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,17,evidencia celular localizada,f87d7b374525e82620955f59c4f5fea35bf26ab33d18c250fa39badda0852a1f,registro nominal SeqCode bajo el nombre exacto,C-170; C-082,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,17,ecología o metabolismo localizado,2ff24ac6c2ca40d37bdf330003526dc93186e9b737b372a8071ddee5b79380c9,`NO LOCALIZADO EN ESTA SESIÓN` bajo el nombre exacto,C-170,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,17,estado en esta sesión,2f86971afdc0584e9a09bc582539aebc43551d44dceead7e38e7b6886b853b76,fuente primaria ecológica/metabólica accesible pendiente; el registro no aporta fisiología,C-170,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,18,evidencia celular localizada,855777eb3efa1c76e9bd2942c3c3def1b0d911a4d363976f3b651f735629fd50,MAG,C-111,Afirmación+Motivo,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Motivo; no se heredaron todas las C de la fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,18,ecología o metabolismo localizado,8a9e003f5fbf3f5f4896ec2135415f1dab615c2cf4aeaab1042ad2513e266a77,acetogénesis y reducción de azufre reconstruidas en sedimentos,C-111,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,18,estado en esta sesión,ad5270851aeaa12675ccd8cbc28ede7441ac12a8692431e6e811509a03f5cfc2,potencial metabólico reconstruido en MAG; no fisiología medida,C-111,Motivo,REVISADA,Revisión semántica explícita: la celda distingue la reconstrucción genómica del estado fisiológico no medido.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,19,evidencia celular localizada,b81a6df8559d347b3137817d2bed523db886e60659835d15832a2f4dd629ef26,dos MAG en la fuente primaria localizada,C-115,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,19,ecología o metabolismo localizado,61efb4a6ce84a16540d8997c28d8689efc1c61ccdccae03063abd82016faef6e,polisacáridos y metilotrofia anaerobia,C-115,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,19,estado en esta sesión,ecc183f05082e666d84f688a145d27de893c4af6e6f78e73c2159468d220a440,relación nomenclatural con la lista principal dependiente de circunscripción,C-084,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-04-2-4-2-divisiones-nombradas-y-clase-de-evidencia-localizada.csv,20,estado en esta sesión,fe748a3fdbae629b9f514778c17e6a6fd9b28a463430e768edacc7c1080cf1a9,nombre alternativo o relacionado en el registro consultado,C-084,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,2,detección por secuencia,a89694a1bf9aa1720b146cde9cb6c31e4dc251c1c81568af9aad36421f082f18,sí,C-132,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,2,caracterización funcional localizada,c4d311c4e6a61da2923f74ed6da509b48d70fb2207a8ea741682fd13814f63f0,red filamentosa observada por criotomografía en células del enriquecimiento,C-133,Afirmación+SPO+Motivo,REVISADA,Adjudicación explícita coordinada tras reformular la celda para repetir únicamente la proposición de C-133; no se heredó el rango de la fila.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,2,observación en célula asgard nativa,70df7a2e5b57525595faca338a2fa07b26d2d4ab2cfebf9948851969e50a0e9e,"sí, red filamentosa en *L. ossiferum*",C-133,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,2,límite,f50e6c0f47a9c95c8b5214689cef2e64f533106b9ef5adfa68c53a8c116e4ce9,"la presencia de secuencia está respaldada, pero la función varía por familia",C-132,Afirmación+SPO+Motivo,REVISADA,Adjudicación explícita coordinada tras reformular la celda para repetir únicamente la proposición de C-132; no se heredó el rango de la fila.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,3,detección por secuencia,a89694a1bf9aa1720b146cde9cb6c31e4dc251c1c81568af9aad36421f082f18,sí,C-132,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,3,caracterización funcional localizada,2f940ea94578ce7c285c20d9cdb63ed429e9b8ac527ad4b8b2cc7bc0966be5fa,regulación de actina heteróloga in vitro,C-134,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,3,observación en célula asgard nativa,ab44534cfba68c53b6b8657f67580db5bc8108d563dfb5a72273fd0a1bf39644,la actina ensayada no procedía de una célula asgard nativa,C-134,Afirmación+SPO+Motivo,REVISADA,Adjudicación explícita coordinada tras reformular la celda para repetir únicamente la proposición de C-134; no se heredó el rango de la fila.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,3,límite,c96bcf547a5c62766b333021f39356791b3eddb5c7f49dcbc6025890e4a27dc4,"ensayo recombinante, no fenotipo nativo",C-134,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,4,detección por secuencia,a89694a1bf9aa1720b146cde9cb6c31e4dc251c1c81568af9aad36421f082f18,sí,C-132,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,4,caracterización funcional localizada,c122741ee8e7b888bbbba9f47bc10443893b8542f57f9e5c8604720b5d1e8e85,"unión, corte, tapado, recocido y agrupamiento dependientes de Ca²⁺ según proteína",C-135,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,4,observación en célula asgard nativa,f0efeb885484fd6ef654a85d473e451fdb5c4c34cc1c41dff6bb75560a96e045,"medición con proteínas purificadas, no en una célula asgard nativa",C-135,Afirmación+SPO+Motivo,REVISADA,Adjudicación explícita coordinada tras reformular la celda para repetir únicamente la proposición de C-135; no se heredó el rango de la fila.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,4,límite,e52c874519f5a3dec42258c0e7a37a58f2cb406415134ed59c88d86f24a320d4,funciones distribuidas entre proteínas recombinantes,C-135,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,5,detección por secuencia,a89694a1bf9aa1720b146cde9cb6c31e4dc251c1c81568af9aad36421f082f18,sí,C-132,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,5,caracterización funcional localizada,2be6ccdbfb3da1edcb19f68eb4b57c83cfbb666ad014f9dc0d3020e161db61db,"ensamblaje, remodelado y desensamblaje bioquímicos",C-136,Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Objeto; no se heredaron todas las C de la fila.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,5,observación en célula asgard nativa,69a87fef6ba6dafbe70ed121e5177dafe9ce1284dc84bfa294f96852e2a06fb8,la función fisiológica nativa completa no se observó,C-136,Afirmación+SPO+Motivo,REVISADA,Adjudicación explícita coordinada tras reformular la celda para repetir únicamente la proposición de C-136; no se heredó el rango de la fila.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,5,límite,3a57dfa428639e5519e98c9775de36126a31b209ba17b1efa49b69746fe4772d,función fisiológica concreta no observada en una célula asgard,C-136,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,6,detección por secuencia,a89694a1bf9aa1720b146cde9cb6c31e4dc251c1c81568af9aad36421f082f18,sí,C-132,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,6,caracterización funcional localizada,b0e0e7a9e56862095d4036f58b09ac0d8b61ff9fec8251848da7ca44ec179e6e,componentes y conjugación caracterizados estructural y bioquímicamente,C-137,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,6,observación en célula asgard nativa,305df588ca82a7494541e7664bd21a1e69140e4faac48da3228653037973182f,"caracterización con proteínas recombinantes, no observación celular nativa",C-137,Afirmación+SPO+Motivo,REVISADA,Adjudicación explícita coordinada tras reformular la celda para repetir únicamente la proposición de C-137; no se heredó el rango de la fila.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,6,límite,f18639771c17ca591295a1dca5a5a96ad222354caaad302c7aafe6f0b2bff555,"filogenia, estructura y bioquímica de proteínas recombinantes",C-137,Afirmación+SPO+Motivo,REVISADA,Adjudicación explícita coordinada tras reformular la celda para repetir únicamente la proposición de C-137; no se heredó el rango de la fila.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,7,detección por secuencia,a89694a1bf9aa1720b146cde9cb6c31e4dc251c1c81568af9aad36421f082f18,sí,C-132,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
data/tablas/02/table-05-2-7-proteinas-de-firma-eucariota-deteccion-y-funcion.csv,7,caracterización funcional localizada,7bf8e199d0658dedf52d3184fea08be87545795ecec28b493d0bb297708ef26d,"OdinTubulin: protofilamentos, anillos y dinámica in vitro; Heimdallarchaeales: dinámica y deformación de liposomas [S43; S532]",C-138; C-140,Afirmación+SPO+Motivo+Resolución,REVISADA,Adjudicación semántica explícita: cada C indicada cubre este valor concreto; no se heredó la fila completa.
